PYR_ZOTL_PAY_Doubletime_City	ZOTL_PAY_Doubletime_City	
PYR_ZOTL_PAY_Doubletime_State	ZOTL_PAY_Doubletime_State	
PYR_ZOTL_PAY_Doubletime_County	ZOTL_PAY_Doubletime_County	
PYR_ZOTL_PAY_Doubletime_RATE_AMOUNT	ZOTL_PAY_Doubletime_RATE_AMOUNT	
PYR_ZOTL_PAY_Doubletime_TIME_FACTOR	ZOTL_PAY_Doubletime_TIME_FACTOR	
PYR_ZOTL_PAY_Doubletime_PAYMENT_RATE	ZOTL_PAY_Doubletime_PAYMENT_RATE	
PYR_ZOTL_PAY_UC17_Overtime_City	ZOTL_PAY_UC17_Overtime_City	
PYR_ZOTL_PAY_UC17_Overtime_State	ZOTL_PAY_UC17_Overtime_State	
PYR_ZOTL_PAY_UC17_Overtime_County	ZOTL_PAY_UC17_Overtime_County	
PYR_ZOTL_PAY_UC17_Overtime_RATE_AMOUNT	ZOTL_PAY_UC17_Overtime_RATE_AMOUNT	
PYR_ZOTL_PAY_UC17_Overtime_TIME_FACTOR	ZOTL_PAY_UC17_Overtime_TIME_FACTOR	
PYR_ZOTL_PAY_UC17_Overtime_PAYMENT_RATE	ZOTL_PAY_UC17_Overtime_PAYMENT_RATE	
PYR_Time_P1_NR_UR_City	Time_P1_NR_UR_City	
PYR_Time_P1_NR_UR_State	Time_P1_NR_UR_State	
PYR_Time_P1_NR_UR_County	Time_P1_NR_UR_County	
PYR_Time_P1_NR_UR_RATE_AMOUNT	Time_P1_NR_UR_RATE_AMOUNT	
PYR_Time_P1_NR_UR_TIME_FACTOR	Time_P1_NR_UR_TIME_FACTOR	
PYR_Time_P1_NR_UR_PAYMENT_RATE	Time_P1_NR_UR_PAYMENT_RATE	
PYR_Payroll_Account	Payroll_Account	
PYR_Payroll_Company	Payroll_Company	
PYR_Payroll_Department	Payroll_Department	
PYR_Payroll_Product	Payroll_Product	
PYR_Payroll_Sub-Account	Payroll_Sub-Account	
PYR_Doubletime TL_State	Doubletime TL_State	
PYR_Doubletime TL_County	Doubletime TL_County	
PYR_Doubletime TL_RATE_AMOUNT	Doubletime TL_RATE_AMOUNT	
PYR_Doubletime TL_TIME_FACTOR	Doubletime TL_TIME_FACTOR	
PYR_Doubletime TL_PAYMENT_RATE	Doubletime TL_PAYMENT_RATE	
PYR_Holiday Premium_City	Holiday Premium_City	
PYR_Holiday Premium_State	Holiday Premium_State	
PYR_Holiday Premium_County	Holiday Premium_County	
PYR_Holiday Premium_RATE_AMOUNT	Holiday Premium_RATE_AMOUNT	
PYR_Holiday Premium_TIME_FACTOR	Holiday Premium_TIME_FACTOR	
PYR_Holiday Premium_PAYMENT_RATE	Holiday Premium_PAYMENT_RATE	
PYR_SS_Reg_Rate_CDRM_Units	SS_Reg_Rate_CDRM_Units	
PYR_SS_Reg_Rate_CDRM_RATE_AMOUNT	SS_Reg_Rate_CDRM_RATE_AMOUNT	
PYR_SS_Reg_Rate_CDRM_TIME_FACTOR	SS_Reg_Rate_CDRM_TIME_FACTOR	
PYR_SS_Reg_Rate_CDRM_PAYMENT_RATE	SS_Reg_Rate_CDRM_PAYMENT_RATE	
PYR_SS_TL_Earning_CDRM_RATE_AMOUNT	SS_TL_Earning_CDRM_RATE_AMOUNT	
PYR_SS_TL_Earning_CDRM_TIME_FACTOR	SS_TL_Earning_CDRM_TIME_FACTOR	
PYR_SS_TL_Earning_CDRM_PAYMENT_RATE	SS_TL_Earning_CDRM_PAYMENT_RATE	
PYR_SS_Reg_TL_Earn_CDRM_12thDec_City	SS_Reg_TL_Earn_CDRM_12thDec_City	
PYR_SS_Reg_TL_Earn_CDRM_12thDec_State	SS_Reg_TL_Earn_CDRM_12thDec_State	
PYR_SS_Reg_TL_Earn_CDRM_12thDec_County	SS_Reg_TL_Earn_CDRM_12thDec_County	
PYR_SS_Reg_TL_Earn_CDRM_12thDec_RATE_AMOUNT	SS_Reg_TL_Earn_CDRM_12thDec_RATE_AMOUNT	
PYR_SS_Reg_TL_Earn_CDRM_12thDec_TIME_FACTOR	SS_Reg_TL_Earn_CDRM_12thDec_TIME_FACTOR	
PYR_SS_Reg_TL_Earn_CDRM_12thDec_PAYMENT_RATE	SS_Reg_TL_Earn_CDRM_12thDec_PAYMENT_RATE	
PYR_NB_ZHRX_OTL_CDRM_PAYMENT_RATE	NB_ZHRX_OTL_CDRM_PAYMENT_RATE	
PYR_NB_ZHRX_OTL_CDRM_TIME_FACTOR	NB_ZHRX_OTL_CDRM_TIME_FACTOR	
PYR_NB_ZHRX_OTL_CDRM_RATE_AMOUNT	NB_ZHRX_OTL_CDRM_RATE_AMOUNT	
PYR_NB_ZHRX_OTL_CDRM_County	NB_ZHRX_OTL_CDRM_County	
PYR_NB_ZHRX_OTL_CDRM_State	NB_ZHRX_OTL_CDRM_State	
PYR_NB_ZHRX_OTL_CDRM_City	NB_ZHRX_OTL_CDRM_City	
PYR_USBT_PREMIUM_OTL_RATE_AMOUNT	USBT_PREMIUM_OTL_RATE_AMOUNT	
PYR_USBT_PREMIUM_OTL_County	USBT_PREMIUM_OTL_County	
PYR_USBT_PREMIUM_OTL_State	USBT_PREMIUM_OTL_State	
PYR_USBT_PREMIUM_OTL_City	USBT_PREMIUM_OTL_City	
PYR_HY_OU_BONUS_CDRM_PAYMENT_RATE	HY_OU_BONUS_CDRM_PAYMENT_RATE	
PYR_HY_OU_BONUS_CDRM_TIME_FACTOR	HY_OU_BONUS_CDRM_TIME_FACTOR	
PYR_HY_OU_BONUS_CDRM_RATE_AMOUNT	HY_OU_BONUS_CDRM_RATE_AMOUNT	
PYR_USBT_OVT_OTL_PAYMENT_RATE	USBT_OVT_OTL_PAYMENT_RATE	
PYR_USBT_OVT_OTL_TIME_FACTOR	USBT_OVT_OTL_TIME_FACTOR	
PYR_USBT_OVT_OTL_RATE_AMOUNT	USBT_OVT_OTL_RATE_AMOUNT	
PYR_USBT_OVT_OTL_County	USBT_OVT_OTL_County	
PYR_USBT_OVT_OTL_State	USBT_OVT_OTL_State	
PYR_USBT_OVT_OTL_City	USBT_OVT_OTL_City	
TimeEventTime	Time Event Time	Timestamp
PYR_YTL_FR_Overtime_PAYMENT_RATE	YTL_FR_Overtime Payment Rate	
PYR_YTL_FR_Overtime_TIME_FACTOR	YTL_FR_Overtime Time Factor	
PYR_YTL_FR_Overtime_RATE_AMOUNT	YTL_FR_Overtime Rate Amount	
PYR_YTL_FR_Regular_PAYMENT_RATE	YTL_FR_Regular Payment Rate	
PYR_YTL_FR_Regular_TIME_FACTOR	YTL_FR_Regular Time Factor	
PYR_YTL_FR_Regular_RATE_AMOUNT	YTL_FR_Regular Rate Amount	
PYR_TESCO EXTRA NIGHT PREMIUM OVERTIME_PAYMENT_RATE	TESCO EXTRA NIGHT PREMIUM OVERTIME_PAYMENT_RATE	
PYR_TESCO EXTRA NIGHT PREMIUM OVERTIME_TIME_FACTOR	TESCO EXTRA NIGHT PREMIUM OVERTIME_TIME_FACTOR	
PYR_TESCO EXTRA NIGHT PREMIUM OVERTIME_RATE_AMOUNT	TESCO EXTRA NIGHT PREMIUM OVERTIME_RATE_AMOUNT	
PYR_TESCO BANK HOLIDAY NIGHT OVERTIME_PAYMENT_RATE	TESCO BANK HOLIDAY NIGHT OVERTIME_PAYMENT_RATE	
PYR_TESCO BANK HOLIDAY NIGHT OVERTIME_TIME_FACTOR	TESCO BANK HOLIDAY NIGHT OVERTIME_TIME_FACTOR	
PYR_TESCO BANK HOLIDAY NIGHT OVERTIME_RATE_AMOUNT	TESCO BANK HOLIDAY NIGHT OVERTIME_RATE_AMOUNT	
PYR_TESCO BANK HOLIDAY DAY OVERTIME_PAYMENT_RATE	TESCO BANK HOLIDAY DAY OVERTIME_PAYMENT_RATE	
PYR_TESCO BANK HOLIDAY DAY OVERTIME_TIME_FACTOR	TESCO BANK HOLIDAY DAY OVERTIME_TIME_FACTOR	
PYR_TESCO BANK HOLIDAY DAY OVERTIME_RATE_AMOUNT	TESCO BANK HOLIDAY DAY OVERTIME_RATE_AMOUNT	
PYR_TESCO NIGHT SUNDAY OVERTIME_PAYMENT_RATE	TESCO NIGHT SUNDAY OVERTIME_PAYMENT_RATE	
PYR_TESCO NIGHT SUNDAY OVERTIME_TIME_FACTOR	TESCO NIGHT SUNDAY OVERTIME_TIME_FACTOR	
PYR_TESCO NIGHT SUNDAY OVERTIME_RATE_AMOUNT	TESCO NIGHT SUNDAY OVERTIME_RATE_AMOUNT	
TimeEventTimeISO	Time Event Time ISO	Varchar
ZoneType	Zone Type	Varchar
TimeEventDuration	Time Event Duration	Number
TimeEventDurationUOM	Time Event Duration Unit of Measure	Varchar
ZmmShiftId	Library Shift Id	Number
Cost	Cost	Varchar
AdjReasonIn	Adjustment Reason for In Time Event	Varchar
PYR_ZHRX_CA_TIME_ STD_OVERTIME_TL_CA_EI_ALLOCATION	ZHRX_CA_TIME_ STD_OVERTIME EI Allocation	
GD_TL_CA_EI_ALLOCATION_NUMB	TL_CA_EI_ALLOCATION	Number
PYR_ZHRX_CA_TIME_ STD_OVERTIME_TL_CA_EI_HOURS	ZHRX_CA_TIME_ STD_OVERTIME EI Hours	
GD_TL_CA_EI_HOURS_NUMB	TL_CA_EI_HOURS	Number
PYR_ZHRX_CA_TIME_ STD_OVERTIME_PAYMENT_RATE	ZHRX_CA_TIME_ STD_OVERTIME Payment Rate	
PYR_ZHRX_CA_TIME_ STD_OVERTIME_TIME_FACTOR	ZHRX_CA_TIME_ STD_OVERTIME Time Factor	
PYR_ZHRX_CA_TIME_ STD_OVERTIME_RATE_AMOUNT	ZHRX_CA_TIME_ STD_OVERTIME Rate Amount	
PYR_TESCO BANK HOLIDAY PREMIUM_PAYMENT_RATE	TESCO BANK HOLIDAY PREMIUM_PAYMENT_RATE	
PYR_TESCO BANK HOLIDAY PREMIUM_TIME_FACTOR	TESCO BANK HOLIDAY PREMIUM_TIME_FACTOR	
PYR_TESCO BANK HOLIDAY PREMIUM_RATE_AMOUNT	TESCO BANK HOLIDAY PREMIUM_RATE_AMOUNT	
PYR_SR_StdElem_TimeCard01_CDRM_PAYMENT_RATE	SR_StdElem_TimeCard01_CDRM Payment Rate	
PYR_SR_StdElem_TimeCard01_CDRM_TIME_FACTOR	SR_StdElem_TimeCard01_CDRM Time Factor	
PYR_SR_StdElem_TimeCard01_CDRM_RATE_AMOUNT	SR_StdElem_TimeCard01_CDRM Rate Amount	
PYR_ZHRX_CA_TIME_ STD_REGULAR_TL_CA_EI_ALLOCATION	ZHRX_CA_TIME_ STD_REGULAR EI Allocation	
PYR_ZHRX_CA_TIME_ STD_REGULAR_TL_CA_EI_HOURS	ZHRX_CA_TIME_ STD_REGULAR EI Hours	
PYR_ZHRX_CA_TIME_ STD_REGULAR_PAYMENT_RATE	ZHRX_CA_TIME_ STD_REGULAR Payment Rate	
PYR_ZHRX_CA_TIME_ STD_REGULAR_TIME_FACTOR	ZHRX_CA_TIME_ STD_REGULAR Time Factor	
PYR_ZHRX_CA_TIME_ STD_REGULAR_RATE_AMOUNT	ZHRX_CA_TIME_ STD_REGULAR Rate Amount	
PYR_TESCO EXTRA NIGHT PREMIUM_PAYMENT_RATE	TESCO EXTRA NIGHT PREMIUM_PAYMENT_RATE	
PYR_TESCO EXTRA NIGHT PREMIUM_TIME_FACTOR	TESCO EXTRA NIGHT PREMIUM_TIME_FACTOR	
PYR_TESCO EXTRA NIGHT PREMIUM_RATE_AMOUNT	TESCO EXTRA NIGHT PREMIUM_RATE_AMOUNT	
PYR_TESCO FLEXI HOURS NIGHT_PAYMENT_RATE	TESCO FLEXI HOURS NIGHT_PAYMENT_RATE	
PYR_TESCO FLEXI HOURS NIGHT_TIME_FACTOR	TESCO FLEXI HOURS NIGHT_TIME_FACTOR	
PYR_TESCO FLEXI HOURS NIGHT_RATE_AMOUNT	TESCO FLEXI HOURS NIGHT_RATE_AMOUNT	
PYR_NB_OTL_INTL_SWHRA_HOURS_PAYMENT_RATE	NB_OTL_INTL_SWHRA_HOURS Payment Rate	
PYR_NB_OTL_INTL_SWHRA_HOURS_TIME_FACTOR	NB_OTL_INTL_SWHRA_HOURS Time Factor	
PYR_NB_OTL_INTL_SWHRA_HOURS_RATE_AMOUNT	NB_OTL_INTL_SWHRA_HOURS Rate Amount	
PYR_NB_OTL_INTL_PWSRA_HOURS_PAYMENT_RATE	NB_OTL_INTL_PWSRA_HOURS Payment Rate	
PYR_NB_OTL_INTL_PWSRA_HOURS_TIME_FACTOR	NB_OTL_INTL_PWSRA_HOURS Time Factor	
PYR_NB_OTL_INTL_PWSRA_HOURS_RATE_AMOUNT	NB_OTL_INTL_PWSRA_HOURS Rate Amount	
PYR_NB_OTL_INTL_OTHER_UNITS_PAYMENT_RATE	NB_OTL_INTL_OTHER_UNITS Payment Rate	
PYR_NB_OTL_INTL_OTHER_UNITS_TIME_FACTOR	NB_OTL_INTL_OTHER_UNITS Time Factor	
PYR_NB_OTL_INTL_OTHER_UNITS_RATE_AMOUNT	NB_OTL_INTL_OTHER_UNITS Rate Amount	
PYR_NB_OTL_INTL_AWHRA_HOURS_PAYMENT_RATE	NB_OTL_INTL_AWHRA_HOURS Payment Rate	
PYR_NB_OTL_INTL_AWHRA_HOURS_TIME_FACTOR	NB_OTL_INTL_AWHRA_HOURS Time Factor	
PYR_NB_OTL_INTL_AWHRA_HOURS_RATE_AMOUNT	NB_OTL_INTL_AWHRA_HOURS Rate Amount	
PYR_NB_OTL_EXP_ELE_1805CDRM_PAYMENT_RATE	NB_OTL_EXP_ELE_1805CDRM Payment Rate	
PYR_NB_OTL_EXP_ELE_1805CDRM_TIME_FACTOR	NB_OTL_EXP_ELE_1805CDRM Time Factor	
PYR_NB_OTL_EXP_ELE_1805CDRM_RATE_AMOUNT	NB_OTL_EXP_ELE_1805CDRM Rate Amount	
PYR_ZPAY_OTL_CDRM_VBC_INTL_PAYMENT_RATE	ZPAY_OTL_CDRM_VBC_INTL Payment Rate	
PYR_ZPAY_OTL_CDRM_VBC_INTL_ELEMENT_RATE	ZPAY_OTL_CDRM_VBC_INTL Element Rate	
PYR_ZPAY_OTL_CDRM_VBC_INTL_TIME_FACTOR	ZPAY_OTL_CDRM_VBC_INTL Time Factor	
PYR_ZPAY_OTL_CDRM_VBC_INTL_RATE_AMOUNT	ZPAY_OTL_CDRM_VBC_INTL Rate Amount	
PYR_STD REGULAR TIME 11019_TL_CA_EI_ALLOCATION	STD REGULAR TIME 11019 EI Allocation	
PYR_STD REGULAR TIME 11019_TL_CA_EI_HOURS	STD REGULAR TIME 11019 EI Hours	
PYR_STD REGULAR TIME 11019_PAYMENT_RATE	STD REGULAR TIME 11019 Payment Rate	
PYR_STD REGULAR TIME 11019_TIME_FACTOR	STD REGULAR TIME 11019 Time Factor	
PYR_STD REGULAR TIME 11019_RATE_AMOUNT	STD REGULAR TIME 11019 Rate Amount	
PYR_NB_OTL_INTL_SWHRA_DAYS_PAYMENT_RATE	NB_OTL_INTL_SWHRA_DAYS Payment Rate	
PYR_NB_OTL_INTL_SWHRA_DAYS_TIME_FACTOR	NB_OTL_INTL_SWHRA_DAYS Time Factor	
PYR_NB_OTL_INTL_SWHRA_DAYS_RATE_AMOUNT	NB_OTL_INTL_SWHRA_DAYS Rate Amount	
PYR_NB_OTL_INTL_PWSRA_DAYS_PAYMENT_RATE	NB_OTL_INTL_PWSRA_DAYS Payment Rate	
PYR_NB_OTL_INTL_PWSRA_DAYS_TIME_FACTOR	NB_OTL_INTL_PWSRA_DAYS Time Factor	
PYR_NB_OTL_INTL_PWSRA_DAYS_RATE_AMOUNT	NB_OTL_INTL_PWSRA_DAYS Rate Amount	
PYR_NB_OTL_INTL_AWHRA_DAYS_PAYMENT_RATE	NB_OTL_INTL_AWHRA_DAYS Payment Rate	
PYR_WFM Night Shift Allowance_RATE_AMOUNT	WFM Night Shift Allowance_RATE_AMOUNT	
PYR_WFM Night Shift Allowance_TIME_FACTOR	WFM Night Shift Allowance_TIME_FACTOR	
PYR_WFM Night Shift Allowance_ELEMENT_RATE	WFM Night Shift Allowance_ELEMENT_RATE	
PYR_WFM Night Shift Allowance_PAYMENT_RATE	WFM Night Shift Allowance_PAYMENT_RATE	
GD_Appropriation_CHAR	Appropriation	Varchar
GD_Department_CHAR	Department	Varchar
GD_Fund_CHAR	Fund	Varchar
GD_Funding Source_CHAR	Funding Source	Varchar
GD_Grant_CHAR	Grant	Varchar
GD_Object_CHAR	Object	Varchar
GD_Organization_CHAR	Organization	Varchar
GD_Program_CHAR	Program	Varchar
GD_Project_CHAR	Project	Varchar
GD_City Code_CHAR	City Code	Varchar
GD_County Code_CHAR	County Code	Varchar
GD_School District Code_CHAR	School District Code	Varchar
GD_Segment 1_CHAR	Segment 1	Varchar
GD_Segment 10_CHAR	Segment 10	Varchar
GD_Segment 11_CHAR	Segment 11	Varchar
GD_Segment 12_CHAR	Segment 12	Varchar
GD_Segment 2_CHAR	Segment 2	Varchar
GD_Segment 3_CHAR	Segment 3	Varchar
GD_State Code_CHAR	State Code	Varchar
GD_Payroll_Account_CHAR	Payroll_Account	Varchar
GD_Payroll_Company_CHAR	Payroll_Company	Varchar
GD_Payroll_Department_CHAR	Payroll_Department	Varchar
GD_Payroll_Product_CHAR	Payroll_Product	Varchar
GD_Payroll_Sub-Account_CHAR	Payroll_Sub-Account	Varchar
PJC_EXPENDITURE_TYPE_NAME	Expenditure Type Name	Varchar
StopTime	Stop Time	Timestamp
SubresourceId	Assignment	Number
TimeConsumerConfigurationSet	Consumer Configuration Set	Number
TimeConsumerSet	Consumer Set	Number
TimeRecordType	Time Record Type	Varchar
TimeReporter	Time Reporter	Number
ORA_HWM_START_OF_SHIFT	Start of Shift	Varchar
WBCLCK_TAMPERED_IN	Time Tampered In	Varchar
WBCLCK_TAMPERED_OUT	Time Tampered Out	Varchar
AbsenceCalculatedDuration	Absence Calculated Duration	Number
AbsenceShiftBreakdownId	Absence Shift Breakdown ID	Number
TimeRecordAbsenceEntryId	Time Record Absence Entry ID	Number
BREAK_DOWN_LEVEL	Break Down Level	Number
WORK_LOCATION_SPLIT_MARKER	Work Location Split Marker	Varchar
OverrideActualDate	Earned Date	Date
OpenEndedAbsence	Open Ended Absence	Varchar
OpenEndedAbsenceName	Open Ended Absence Name	Varchar
ReadOnlyAbsence	Read Only Absence	Varchar
ELAPSED_DURATION	Elapsed duration	Number
PYR_CRK_JOB_REGULAR_PAYMENT_RATE	CRK_JOB_REGULAR_PAYMENT_RATE	
PYR_CRK_JOB_REGULAR_ELEMENT_RATE	CRK_JOB_REGULAR_ELEMENT_RATE	
PYR_CRK_JOB_REGULAR_TIME_FACTOR	CRK_JOB_REGULAR_TIME_FACTOR	
PYR_CRK_JOB_REGULAR_RATE_AMOUNT	CRK_JOB_REGULAR_RATE_AMOUNT	
PYR_Account WFMTL	Account WFMTL	
GD_Account WFMTL_CHAR	Account WFMTL	Varchar
PYR_Department WFMTL	Department WFMTL	
GD_Department WFMTL_CHAR	Department WFMTL	Varchar
PYR_Entity WFMTL	Entity WFMTL	
GD_Entity WFMTL_CHAR	Entity WFMTL	Varchar
PYR_Location WFMTL	Location WFMTL	
GD_Location WFMTL_CHAR	Location WFMTL	Varchar
PYR_Region WFMTL	Region WFMTL	
GD_Region WFMTL_CHAR	Region WFMTL	Varchar
QUEST_DURATION_OUT	Attestation duration for an Out event	Number
InvolvesChangeRequest	Involves Change Request	Varchar
MarkedForDelete	Marked For Delete	Varchar
PYR_NB_OTL_INTL_AWHRA_DAYS_TIME_FACTOR	NB_OTL_INTL_AWHRA_DAYS Time Factor	
PYR_NB_OTL_INTL_AWHRA_DAYS_RATE_AMOUNT	NB_OTL_INTL_AWHRA_DAYS Rate Amount	
PYR_HY_OU_NI_STD_EARN_CDRM_PAYMENT_RATE	HY_OU_NI_STD_EARN_CDRM Payment Rate	
PYR_HY_OU_NI_STD_EARN_CDRM_TIME_FACTOR	HY_OU_NI_STD_EARN_CDRM Time Factor	
PYR_HY_OU_NI_STD_EARN_CDRM_RATE_AMOUNT	HY_OU_NI_STD_EARN_CDRM Rate Amount	
PYR_HY_NI_OU_EARN_1805CDRM_PAYMENT_RATE	HY_NI_OU_EARN_1805CDRM Payment Rate	
PYR_HY_NI_OU_EARN_1805CDRM_TIME_FACTOR	HY_NI_OU_EARN_1805CDRM Time Factor	
PYR_HY_NI_OU_EARN_1805CDRM_RATE_AMOUNT	HY_NI_OU_EARN_1805CDRM Rate Amount	
PYR_AL_CDRM_OU_OTL_Element_PAYMENT_RATE	AL_CDRM_OU_OTL_Element Payment Rate	
PYR_AL_CDRM_OU_OTL_Element_ELEMENT_RATE	AL_CDRM_OU_OTL_Element Element Rate	
PYR_AL_CDRM_OU_OTL_Element_TIME_FACTOR	AL_CDRM_OU_OTL_Element Time Factor	
PYR_AL_CDRM_OU_OTL_Element_RATE_AMOUNT	AL_CDRM_OU_OTL_Element Rate Amount	
PYR_DDT_OTL_REG_CDRM_RATE_AMOUNT	DDT_OTL_REG_CDRM_RATE_AMOUNT	
PYR_DDT_OTL_REG_CDRM_TIME_FACTOR	DDT_OTL_REG_CDRM_TIME_FACTOR	
PYR_DDT_OTL_REG_CDRM_PAYMENT_RATE	DDT_OTL_REG_CDRM_PAYMENT_RATE	
PYR_YTL_Doubletime_PAYMENT_RATE	YTL_Doubletime_PAYMENT_RATE	
PYR_YTL_Doubletime_TIME_FACTOR	YTL_Doubletime_TIME_FACTOR	
PYR_YTL_Doubletime_RATE_AMOUNT	YTL_Doubletime_RATE_AMOUNT	
PYR_YTL_Doubletime_County	YTL_Doubletime_County	
PYR_YTL_Doubletime_State	YTL_Doubletime_State	
PYR_YTL_Doubletime_City	YTL_Doubletime_City	
PYR_YTL_Overtime_PAYMENT_RATE	YTL_Overtime_PAYMENT_RATE	
PYR_YTL_Overtime_TIME_FACTOR	YTL_Overtime_TIME_FACTOR	
PYR_YTL_Overtime_RATE_AMOUNT	YTL_Overtime_RATE_AMOUNT	
PYR_YTL_Overtime_County	YTL_Overtime_County	
PYR_YTL_Overtime_State	YTL_Overtime_State	
PYR_YTL_Overtime_City	YTL_Overtime_City	
PYR_YTL_Regular_PAYMENT_RATE	YTL_Regular_PAYMENT_RATE	
PYR_YTL_Regular_TIME_FACTOR	YTL_Regular_TIME_FACTOR	
PYR_YTL_Regular_RATE_AMOUNT	YTL_Regular_RATE_AMOUNT	
PYR_YTL_Regular_County	YTL_Regular_County	
PYR_YTL_Regular_State	YTL_Regular_State	
PYR_YTL_Regular_City	YTL_Regular_City	
PYR_Sow_Reg_Exp_PAYMENT_RATE	Sow_Reg_Exp Payment Rate	
PYR_Sow_Reg_Exp_ELEMENT_RATE	Sow_Reg_Exp Element Rate	
PYR_Sow_Reg_Exp_TIME_FACTOR	Sow_Reg_Exp Time Factor	
PYR_Sow_Reg_Exp_RATE_AMOUNT	Sow_Reg_Exp Rate Amount	
PYR_TESCO SUNDAY OVERTIME_PAYMENT_RATE	TESCO SUNDAY OVERTIME_PAYMENT_RATE	
PYR_TESCO SUNDAY OVERTIME_TIME_FACTOR	TESCO SUNDAY OVERTIME_TIME_FACTOR	
PYR_TESCO SUNDAY OVERTIME_RATE_AMOUNT	TESCO SUNDAY OVERTIME_RATE_AMOUNT	
PYR_TESCO NIGHT OVERTIME1_PAYMENT_RATE	TESCO NIGHT OVERTIME1_PAYMENT_RATE	
PYR_TESCO NIGHT OVERTIME1_TIME_FACTOR	TESCO NIGHT OVERTIME1_TIME_FACTOR	
PYR_TESCO NIGHT OVERTIME1_RATE_AMOUNT	TESCO NIGHT OVERTIME1_RATE_AMOUNT	
PYR_TESCO FLEXI HOURS DAY_PAYMENT_RATE	TESCO FLEXI HOURS DAY_PAYMENT_RATE	
PYR_TESCO FLEXI HOURS DAY_TIME_FACTOR	TESCO FLEXI HOURS DAY_TIME_FACTOR	
PYR_TESCO FLEXI HOURS DAY_RATE_AMOUNT	TESCO FLEXI HOURS DAY_RATE_AMOUNT	
PYR_NB_OTL_INTL_SRD_HOURS_PAYMENT_RATE	NB_OTL_INTL_SRD_HOURS Payment Rate	
PYR_NB_OTL_OVERTIME_US_CDRM_PAYMENT_RATE	NB_OTL_OVERTIME_US_CDRM_PAYMENT_RATE	
PYR_NB_OTL_OVERTIME_US_CDRM_TIME_FACTOR	NB_OTL_OVERTIME_US_CDRM_TIME_FACTOR	
PYR_NB_OTL_OVERTIME_US_CDRM_RATE_AMOUNT	NB_OTL_OVERTIME_US_CDRM_RATE_AMOUNT	
GD_ORA_HRX_US_EARN_COUNTY_NUMB	ORA_HRX_US_EARN_COUNTY	Number
GD_ORA_HRX_US_EARN_STATE_NUMB	ORA_HRX_US_EARN_STATE	Number
GD_ORA_HRX_US_EARN_CITY_NUMB	ORA_HRX_US_EARN_CITY	Number
PYR_NB_ZHRX_Overtime_CDRM_PAYMENT_RATE	NB_ZHRX_Overtime_CDRM_PAYMENT_RATE	
PYR_NB_ZHRX_Overtime_CDRM_TIME_FACTOR	NB_ZHRX_Overtime_CDRM_TIME_FACTOR	
PYR_NB_ZHRX_Overtime_CDRM_RATE_AMOUNT	NB_ZHRX_Overtime_CDRM_RATE_AMOUNT	
PYR_NB_ZHRX_Overtime_CDRM_County	NB_ZHRX_Overtime_CDRM_County	
PYR_NB_ZHRX_Overtime_CDRM_State	NB_ZHRX_Overtime_CDRM_State	
PYR_NB_ZHRX_Overtime_CDRM_City	NB_ZHRX_Overtime_CDRM_City	
PYR_NB_OTL_US_PWSRA_CDRM_PAYMENT_RATE	NB_OTL_US_PWSRA_CDRM_PAYMENT_RATE	
PYR_NB_OTL_US_PWSRA_CDRM_TIME_FACTOR	NB_OTL_US_PWSRA_CDRM_TIME_FACTOR	
PYR_NB_OTL_US_PWSRA_CDRM_RATE_AMOUNT	NB_OTL_US_PWSRA_CDRM_RATE_AMOUNT	
PYR_NB_OTL_US_CDRM_PAYMENT_RATE	NB_OTL_US_CDRM_PAYMENT_RATE	
PYR_NB_OTL_US_CDRM_TIME_FACTOR	NB_OTL_US_CDRM_TIME_FACTOR	
PYR_NB_OTL_US_CDRM_RATE_AMOUNT	NB_OTL_US_CDRM_RATE_AMOUNT	
PYR_ORA_HRX_US_EARN_COUNTY	ORA_HRX_US_EARN_COUNTY	
PYR_ORA_HRX_US_EARN_STATE	ORA_HRX_US_EARN_STATE	
PYR_ORA_HRX_US_EARN_CITY	ORA_HRX_US_EARN_CITY	
PYR_NB_OTL_INTL_SRD_HOURS_TIME_FACTOR	NB_OTL_INTL_SRD_HOURS Time Factor	
PYR_NB_OTL_INTL_SRD_HOURS_RATE_AMOUNT	NB_OTL_INTL_SRD_HOURS Rate Amount	
PYR_NB_OTL_INTL_SRA_HOURS_PAYMENT_RATE	NB_OTL_INTL_SRA_HOURS Payment Rate	
PYR_NB_OTL_INTL_SRA_HOURS_TIME_FACTOR	NB_OTL_INTL_SRA_HOURS Time Factor	
PYR_NB_OTL_INTL_SRA_HOURS_RATE_AMOUNT	NB_OTL_INTL_SRA_HOURS Rate Amount	
PYR_MyCSP_Timecard_Hourly_PAYMENT_RATE	MyCSP_Timecard_Hourly Payment Rate	
PYR_MyCSP_Timecard_Hourly_ELEMENT_RATE	MyCSP_Timecard_Hourly Element Rate	
PYR_MyCSP_Timecard_Hourly_TIME_FACTOR	MyCSP_Timecard_Hourly Time Factor	
PYR_MyCSP_Timecard_Hourly_RATE_AMOUNT	MyCSP_Timecard_Hourly Rate Amount	
PYR_TESCO SUNDAY PREMIUM_PAYMENT_RATE	TESCO SUNDAY PREMIUM_PAYMENT_RATE	
PYR_TESCO SUNDAY PREMIUM_TIME_FACTOR	TESCO SUNDAY PREMIUM_TIME_FACTOR	
